Date,Open,High,Low,Close,Volume
2015-03-24,12298.51,12544.64,12331.52,12356.45,236866498
2015-03-25,12408.07,12464.55,12262.73,12416.59,293119335
2015-03-26,12494.1,12440.43,12288.22,12436.08,169711573
2015-03-27,12543.33,12620.14,12302.9,12497.88,138848657
2015-03-30,12595.03,12590.98,12533.71,12534.05,166011372
2015-03-31,12590.43,12672.0,12470.37,12620.25,277292637
2015-04-01,12898.95,12888.45,12561.25,12858.61,276082752
2015-04-02,12902.05,12961.69,12884.19,12957.14,190915155
2015-04-03,12778.89,12888.24,12755.36,12793.01,151754480
2015-04-06,13011.25,13089.56,12915.59,13020.72,134051844
2015-04-07,13268.35,13360.18,13062.93,13298.99,283338827
2015-04-08,13824.3,13845.65,13763.62,13844.34,283638538
2015-04-09,13629.3,13726.19,13563.6,13656.26,98738007
2015-04-10,13650.78,13760.33,13682.36,13704.63,158051257
2015-04-13,13401.92,13432.37,13323.02,13356.17,292607377
2015-04-14,13446.16,13480.34,13397.44,13455.98,196203975
2015-04-15,13380.5,13380.44,13273.5,13369.73,221682652
2015-04-16,13713.18,13727.76,13636.86,13704.2,147740983
2015-04-17,13580.54,13627.51,13398.03,13577.57,291253269
2015-04-20,13302.94,13334.07,13187.39,13298.0,81536951
2015-04-21,13209.42,13235.73,13189.43,13225.57,181819500
2015-04-22,12979.84,12927.48,12858.46,12906.61,85448001
2015-04-23,13075.2,13035.97,12887.21,13035.53,73002902
2015-04-24,12707.74,12880.16,12684.45,12706.8,189804943
2015-04-27,12694.67,12818.21,12705.92,12717.41,294434219
2015-04-28,12388.83,12401.09,12375.49,12394.72,83922631
2015-04-29,12371.31,12506.17,12344.44,12350.68,182090051
2015-04-30,12690.76,12652.62,12489.31,12615.07,160639885
2015-05-01,12608.92,12791.67,12647.03,12678.56,103562248
2015-05-04,12580.46,12575.28,12492.7,12547.35,60502474
2015-05-05,12604.94,12585.74,12443.2,12548.39,214009711
2015-05-06,12482.54,12585.43,12433.6,12557.22,296336997
2015-05-07,12629.07,12694.12,12502.92,12638.23,75569899
2015-05-08,12375.45,12487.56,12275.97,12428.37,172890738
2015-05-11,12549.04,12671.37,12490.91,12527.47,151920143
2015-05-12,12096.22,12141.16,12086.13,12113.59,221679116
2015-05-13,12017.3,12077.53,11926.73,12023.56,52033443
2015-05-14,11935.86,11979.5,11901.28,11955.51,176232363
2015-05-15,12091.76,12215.73,11964.99,12057.03,291663075
2015-05-18,12077.27,12088.91,12029.84,12066.21,223271120
2015-05-19,11871.02,11925.46,11720.12,11860.07,122965901
2015-05-20,11726.9,11783.6,11625.83,11719.37,75539420
2015-05-21,11781.26,11805.98,11701.02,11754.34,104655993
2015-05-22,11735.92,11804.11,11659.37,11748.23,151194768
2015-05-25,11747.76,11787.83,11518.08,11668.38,243879744
2015-05-26,11546.12,11707.79,11493.03,11603.43,111652179
2015-05-27,11630.38,11788.93,11586.3,11711.23,289120224
2015-05-28,11556.42,11695.72,11629.01,11640.63,188430589
2015-05-29,11536.49,11668.74,11609.26,11633.26,216623029
2015-06-01,11993.59,11981.2,11847.15,11961.38,173047549
2015-06-02,11780.26,11873.77,11660.7,11754.34,108932880
2015-06-03,11544.25,11607.77,11453.83,11488.74,285984639
2015-06-04,11559.19,11634.45,11555.57,11608.25,282195606
2015-06-05,11549.24,11573.02,11359.38,11514.9,158472533
2015-06-08,11476.9,11553.64,11418.67,11474.29,117980416
2015-06-09,11374.91,11430.33,11355.86,11367.33,288958091
2015-06-10,11363.95,11354.15,11305.96,11335.58,174817036
2015-06-11,11536.69,11607.48,11485.1,11571.7,141803085
2015-06-12,11815.83,11770.93,11677.25,11694.8,92849225
2015-06-15,11891.18,11901.0,11781.52,11828.17,284219275
2015-06-16,11599.8,11654.29,11594.26,11624.53,161651896
2015-06-17,11412.6,11583.23,11342.57,11462.61,120259285
2015-06-18,11061.22,11153.18,10931.37,11065.11,246656401
2015-06-19,10966.06,11004.87,10859.64,10958.07,79516390
2015-06-22,11143.53,11109.52,11037.54,11096.23,236248530
2015-06-23,11121.82,11293.57,11123.21,11174.06,55406557
2015-06-24,11160.96,11149.33,11065.78,11148.22,175457550
2015-06-25,11082.2,11179.69,10964.83,11150.4,249405990
2015-06-26,11078.61,11063.74,10988.96,11059.31,245324237
2015-06-29,11088.39,11223.76,11000.22,11093.16,154974152
2015-06-30,11292.86,11221.98,11201.02,11206.05,228732996
2015-07-01,10917.52,11055.29,10883.24,10985.45,136960032
2015-07-02,11092.74,11095.03,10977.54,11032.25,198882095
2015-07-03,11091.82,11221.11,11104.76,11167.94,55463172
2015-07-06,11055.97,11230.45,11051.18,11114.97,185638871
2015-07-07,11143.61,11244.18,11132.21,11218.87,190679431
2015-07-08,11641.03,11693.46,11619.42,11629.38,60522770
2015-07-09,11565.09,11676.32,11557.82,11619.64,57318963
2015-07-10,11619.91,11815.55,11538.72,11682.92,181344395
2015-07-13,11589.69,11760.92,11563.41,11580.3,218843079
2015-07-14,11633.29,11674.29,11602.42,11612.3,244860935
2015-07-15,11687.26,11777.36,11566.83,11685.4,195823798
2015-07-16,11712.1,11845.22,11631.87,11719.7,283928933
2015-07-17,11660.3,11657.63,11462.64,11575.61,96776275
2015-07-20,11618.05,11690.3,11544.36,11611.28,111781113
2015-07-21,11870.93,11901.78,11801.31,11832.79,261774300
2015-07-22,11912.34,11951.41,11788.48,11905.53,232938856
2015-07-23,12003.5,12079.84,12041.99,12056.44,279583009
2015-07-24,12052.67,12109.51,11968.8,12026.22,139425489
2015-07-27,12114.3,12251.24,12004.55,12146.17,271288384
2015-07-28,12190.34,12276.52,12127.83,12194.78,70295626
2015-07-29,12070.02,12136.76,11935.67,12055.29,91530926
2015-07-30,12015.5,12237.01,12009.56,12109.53,235468779
2015-07-31,11887.84,12026.78,11933.63,11964.87,237382562
2015-08-03,11918.7,11883.38,11834.71,11875.5,82606194
2015-08-04,11877.91,11954.63,11798.92,11909.53,72042802
2015-08-05,11930.43,11962.76,11946.02,11959.91,205426153
2015-08-06,11795.51,11837.13,11779.89,11787.67,72748367
2015-08-07,11932.49,11983.06,11885.23,11950.93,99303429
2015-08-10,12063.21,12068.99,11934.63,12043.1,225926152
2015-08-11,11939.89,12086.64,11788.76,11942.33,240870055
2015-08-12,11728.1,11783.27,11636.37,11718.79,126595925
2015-08-13,11670.13,11766.37,11523.36,11702.99,155614767
2015-08-14,11651.98,11677.83,11642.02,11642.96,159096391
2015-08-17,11716.69,11751.59,11506.62,11665.12,286830199
2015-08-18,11591.03,11667.0,11562.91,11617.41,265621471
2015-08-19,11374.16,11469.97,11264.57,11332.67,151344409
2015-08-20,11280.4,11332.25,11278.99,11282.73,74997877
2015-08-21,11277.76,11252.14,11231.01,11244.72,169614801
2015-08-24,11346.09,11494.95,11200.09,11340.25,199170611
2015-08-25,11244.78,11321.4,11043.01,11246.29,120687115
2015-08-26,11508.22,11523.09,11474.1,11492.14,72589605
2015-08-27,11278.5,11272.77,11106.15,11224.01,275954785
2015-08-28,11427.18,11480.05,11384.97,11416.4,86926223
2015-08-31,11411.4,11396.4,11332.78,11389.6,127683644
2015-09-01,11502.12,11550.76,11373.16,11519.1,142587543
2015-09-02,11608.67,11668.74,11505.84,11536.18,113619021
2015-09-03,11738.56,11760.1,11697.09,11708.57,72954384
2015-09-04,11660.75,11731.76,11580.79,11657.12,177701106
2015-09-07,11496.72,11504.01,11316.28,11502.36,208101854
2015-09-08,11761.47,11718.96,11666.29,11715.64,203701635
2015-09-09,11676.1,11753.83,11616.12,11704.48,297163697
2015-09-10,11659.04,11838.95,11632.76,11742.79,112165867
2015-09-11,11936.03,11959.84,11812.95,11932.57,115881313
2015-09-14,11840.14,11937.27,11686.24,11784.04,148287077
2015-09-15,11954.05,12007.84,11702.28,11878.44,221970690
2015-09-16,11791.04,11955.81,11535.98,11796.1,65096071
2015-09-17,11784.14,11806.57,11648.0,11782.09,123238434
2015-09-18,11822.96,11801.78,11752.48,11798.44,161500097
2015-09-21,11570.8,11683.74,11572.06,11583.04,62316852
2015-09-22,11499.11,11546.21,11459.3,11475.41,284201436
2015-09-23,11673.98,11724.95,11501.33,11677.97,238525014
2015-09-24,11862.51,11913.55,11747.88,11814.71,285593888
2015-09-25,11845.17,11830.75,11725.67,11811.01,274960625
2015-09-28,11891.3,11891.48,11689.9,11852.89,115002599
2015-09-29,11804.95,11989.59,11797.9,11814.66,138439993
2015-09-30,12116.67,12136.2,12023.94,12024.04,178750933
2015-10-01,12022.67,12009.3,11853.54,11999.44,127596252
2015-10-02,12052.19,12064.15,12034.94,12040.28,177737644
2015-10-05,12184.0,12325.85,12165.09,12221.2,129007886
2015-10-06,12103.15,12174.38,12106.96,12107.86,279637059
2015-10-07,12359.52,12393.24,12282.13,12353.87,92544739
2015-10-08,12085.52,12365.45,11978.95,12123.72,297749060
2015-10-09,12366.63,12446.46,12291.08,12381.1,96090690
2015-10-12,12320.8,12439.14,12257.82,12328.98,53311563
2015-10-13,12299.94,12400.27,12260.9,12297.19,266410173
2015-10-14,11928.84,12079.66,12007.48,12013.55,126218963
2015-10-15,11944.13,11983.79,11823.24,11950.6,207762475
2015-10-16,11782.87,11887.32,11763.09,11800.68,149927315
2015-10-19,11715.28,11829.69,11542.24,11716.26,110157606
2015-10-20,11750.04,11761.96,11698.55,11701.58,53429670
2015-10-21,11946.56,11924.48,11698.16,11849.28,81122560
2015-10-22,11918.23,11957.81,11883.1,11885.97,127001067
2015-10-23,11878.88,12151.09,11821.91,11937.82,245802178
2015-10-26,11763.52,11845.1,11698.41,11779.79,196499630
2015-10-27,11683.14,11751.03,11606.41,11655.35,105151560
2015-10-28,11951.24,12008.69,11911.87,11928.18,286987765
2015-10-29,11870.52,11853.73,11792.5,11823.83,187071413
2015-10-30,12074.19,12143.69,12058.38,12078.89,271098643
2015-11-02,12030.18,12062.29,12046.9,12047.69,222598408
2015-11-03,12138.27,12261.45,11979.31,12053.78,261074142
2015-11-04,12226.12,12245.19,12087.55,12223.25,290130285
2015-11-05,12376.08,12461.37,12313.41,12426.61,236737435
2015-11-06,12488.44,12428.45,12376.91,12415.19,148811711
2015-11-09,12286.52,12654.5,12343.97,12360.49,273842338
2015-11-10,12184.91,12482.79,12329.47,12357.67,128437671
2015-11-11,12454.52,12490.62,12384.32,12416.31,55928828
2015-11-12,12608.27,12591.81,12444.53,12562.5,290192357
2015-11-13,12589.97,12598.25,12400.65,12569.16,256596587
2015-11-16,12607.55,12690.84,12613.89,12673.58,279904641
2015-11-17,12941.01,13009.84,12903.08,12944.06,76814850
2015-11-18,12998.11,13119.42,12936.81,13012.59,155189645
2015-11-19,13041.91,13133.81,13032.89,13070.0,269441104
2015-11-20,12900.83,12877.1,12610.06,12828.38,66890722
2015-11-23,12364.09,12453.57,12232.77,12416.07,130737603
2015-11-24,12498.7,12501.09,12407.51,12482.91,52444334
2015-11-25,12533.53,12656.64,12284.68,12473.95,69815005
2015-11-26,12418.13,12448.13,12394.79,12399.21,73374517
2015-11-27,12505.01,12539.63,12372.96,12443.24,193074233
2015-11-30,12467.74,12464.41,12323.38,12439.69,141317949
2015-12-01,12645.4,12699.71,12618.14,12623.72,141350502
2015-12-02,12661.99,12702.93,12608.21,12643.44,63542962
2015-12-03,12561.73,12640.18,12511.7,12530.98,99366733
2015-12-04,12674.75,12733.13,12627.5,12694.33,215068591
2015-12-07,12599.72,12903.03,12562.58,12665.68,259127834
2015-12-08,12804.73,12786.63,12744.46,12756.05,113466316
2015-12-09,12744.55,12726.8,12583.0,12685.6,73455670
2015-12-10,12600.85,12642.25,12587.08,12588.16,196471036
2015-12-11,12579.86,12702.75,12571.77,12607.52,179276115
2015-12-14,12536.95,12635.26,12529.46,12615.56,157472240
2015-12-15,12702.46,12867.26,12583.52,12698.1,241607728
2015-12-16,12592.9,12679.32,12620.12,12661.22,193203223
2015-12-17,12303.83,12439.42,12328.1,12377.55,162954633
2015-12-18,12315.09,12395.42,12267.58,12316.11,208587014
2015-12-21,12407.8,12455.52,12413.19,12445.83,116197363
2015-12-22,12422.32,12482.48,12357.61,12405.19,152116112
2015-12-23,12364.75,12431.49,12270.87,12372.63,123679637
2015-12-24,12502.9,12575.68,12482.98,12533.31,172820922
2015-12-25,12342.56,12557.8,12257.62,12427.31,206999979
2015-12-28,12152.29,12217.44,12167.76,12193.89,269475722
2015-12-29,12135.29,12206.72,11926.31,12175.04,134531478
2015-12-30,12047.42,12220.97,11977.32,12106.76,102482421
2015-12-31,11950.22,12041.7,11882.0,11965.97,78900053
2016-01-01,11890.42,11972.46,11840.44,11945.24,161779303
2016-01-04,12017.29,12138.51,11958.97,12025.17,207943869
2016-01-05,12041.05,12071.14,11976.18,12029.49,280808430
2016-01-06,12041.93,12189.21,12011.36,12081.85,68756661
2016-01-07,12387.99,12441.66,12279.13,12366.95,295337462
2016-01-08,12252.42,12426.39,12303.67,12319.51,291384300
2016-01-11,12313.65,12389.64,12231.69,12368.67,153838169
2016-01-12,12289.86,12341.33,12274.98,12295.43,219685103
2016-01-13,12204.26,12242.56,12161.28,12170.81,50332765
2016-01-14,12129.15,12092.61,11968.03,12087.21,120147340
2016-01-15,12097.77,12027.8,11984.95,12020.24,55323075
2016-01-18,12062.36,12100.53,12053.51,12080.56,101544682
2016-01-19,12443.01,12462.24,12405.03,12449.36,159335322
2016-01-20,12292.44,12356.63,12315.89,12343.43,206640114
2016-01-21,12223.05,12360.99,12212.93,12284.66,232650535
2016-01-22,12291.97,12373.25,12263.12,12280.74,108564169
2016-01-25,12309.69,12355.57,12328.08,12348.01,148314987
2016-01-26,12456.08,12412.28,12355.54,12394.98,132441819
2016-01-27,12529.41,12678.5,12544.2,12603.14,200107220
2016-01-28,12253.31,12359.82,12098.59,12229.51,128825843
2016-01-29,11825.11,11997.1,11678.75,11872.87,224912586
2016-02-01,11765.81,11856.92,11721.75,11804.55,170451667
2016-02-02,12000.4,12130.14,11915.13,11974.57,96509812
2016-02-03,11714.52,11817.99,11675.8,11746.28,196235899
2016-02-04,11291.55,11398.4,11291.22,11314.9,200558947
2016-02-05,11365.0,11413.39,11266.16,11402.04,117697234
2016-02-08,11524.25,11588.84,11367.85,11442.54,288692339
2016-02-09,11263.94,11311.4,11215.12,11291.83,211973641
2016-02-10,11160.1,11284.27,11138.04,11157.8,101550222
2016-02-11,11018.65,11059.77,10956.62,11027.56,224754604
2016-02-12,11057.97,11069.83,10906.67,11048.18,211511604
2016-02-15,10939.6,11019.5,10808.91,10966.57,230104699
2016-02-16,11031.43,11090.96,10861.71,11040.3,135133649
2016-02-17,10672.16,10797.52,10608.97,10655.37,233493894
2016-02-18,10509.57,10629.55,10473.53,10545.98,242742301
2016-02-19,10447.7,10475.45,10357.18,10402.37,217549005
2016-02-22,10422.96,10455.51,10319.15,10373.77,64188772
2016-02-23,10333.6,10317.98,10288.46,10308.59,213497704
2016-02-24,10420.61,10453.78,10355.33,10417.7,197089781
2016-02-25,10059.55,10194.69,10147.11,10181.34,95873306
2016-02-26,10209.33,10252.58,10093.37,10192.03,130507696
2016-02-29,10252.79,10310.44,10259.43,10268.86,214474040
2016-03-01,10506.55,10612.24,10390.47,10516.91,125520447
2016-03-02,10378.87,10477.04,10441.5,10458.25,56271844
2016-03-03,10526.83,10596.44,10401.14,10506.09,160399934
2016-03-04,10215.37,10275.25,10257.9,10274.9,103680559
2016-03-07,9979.35,10043.21,9920.41,9974.63,232516478
2016-03-08,10122.66,10203.59,10062.71,10086.16,170560808
2016-03-09,10071.31,10137.72,10002.95,10090.26,282352848
2016-03-10,10295.91,10261.36,10115.79,10246.07,240944029
2016-03-11,10045.0,10250.1,9871.34,10075.1,62608721
2016-03-14,10170.51,10263.38,10078.43,10146.14,58232194
2016-03-15,10338.57,10531.86,10367.62,10392.81,195533915
2016-03-16,10496.0,10485.27,10414.4,10452.89,207148445
2016-03-17,10531.15,10494.42,10355.82,10494.38,160566453
2016-03-18,10520.18,10569.93,10418.01,10500.51,63165012
2016-03-21,10283.43,10361.02,10288.89,10299.63,234609136
2016-03-22,10423.26,10552.44,10474.92,10482.04,89710419
2016-03-23,10390.37,10462.92,10375.19,10406.63,146691029
2016-03-24,10524.51,10525.92,10440.78,10477.97,167807075
2016-03-25,10283.89,10345.59,10250.71,10278.55,293811427
2016-03-28,10068.83,10227.51,10116.07,10131.77,125531860
2016-03-29,10275.1,10372.94,10316.93,10321.53,127523927
2016-03-30,10332.9,10428.51,10226.68,10281.36,74703700
2016-03-31,10496.78,10560.74,10288.65,10476.33,238829574
2016-04-01,10419.31,10577.47,10341.63,10471.0,236965767
2016-04-04,10163.38,10262.46,10055.16,10235.68,215071829
2016-04-05,10330.4,10380.98,10266.89,10356.3,233843413
2016-04-06,10208.35,10321.8,10265.85,10284.51,152413886
2016-04-07,10373.91,10502.83,10324.53,10380.38,228095550
2016-04-08,10490.5,10422.59,10139.69,10388.63,52997439
2016-04-11,10128.35,10250.34,10191.17,10193.46,165157405
2016-04-12,10211.84,10351.79,10154.66,10219.45,197060193
2016-04-13,10566.33,10604.94,10427.54,10511.17,93369724
2016-04-14,10613.4,10587.89,10522.66,10581.7,122871561
2016-04-15,10572.77,10634.53,10553.61,10579.07,200617028
2016-04-18,10722.2,10745.21,10675.59,10728.48,70345392
2016-04-19,10712.35,10809.72,10728.3,10762.11,250418936
2016-04-20,10784.14,10887.09,10706.59,10795.7,162038433
2016-04-21,10663.69,10753.63,10577.52,10653.31,115228133
2016-04-22,10737.09,10823.45,10652.69,10689.84,222421897
2016-04-25,10808.48,10912.42,10823.95,10835.36,237177992
2016-04-26,10718.79,10875.44,10684.75,10726.93,64229691
2016-04-27,10884.9,10973.59,10907.68,10926.39,199992031
2016-04-28,10928.81,10956.53,10857.44,10918.97,203885316
2016-04-29,10836.53,10917.03,10726.77,10802.67,102621986
2016-05-02,10972.08,10947.41,10792.01,10944.51,193923338
2016-05-03,10859.16,10929.51,10835.67,10910.23,235854249
2016-05-04,11026.85,11024.15,10999.98,11020.38,166909135
2016-05-05,10955.41,11244.15,10983.18,10985.17,68724442
2016-05-06,11026.54,11123.11,10923.25,10982.13,276759935
2016-05-09,11048.76,11099.32,10975.23,11055.89,147681043
2016-05-10,11034.29,11131.06,10925.92,11101.77,275690880
2016-05-11,10821.77,10836.65,10815.16,10831.29,251445373
2016-05-12,10704.04,10698.42,10677.24,10684.45,164944266
2016-05-13,10826.0,10867.12,10741.95,10815.44,74249660
2016-05-16,10780.48,10855.88,10641.35,10802.6,115528398
2016-05-17,10711.53,10848.93,10734.22,10736.66,211653414
2016-05-18,10517.77,10575.2,10476.77,10559.48,134648551
2016-05-19,10405.31,10468.59,10368.15,10421.77,157290415
2016-05-20,10129.7,10180.65,10064.76,10164.49,83399633
2016-05-23,10195.78,10186.5,10141.27,10156.37,51017815
2016-05-24,10048.53,10164.86,10079.99,10084.88,92384667
2016-05-25,9972.44,10044.58,9895.1,9967.56,267349464
2016-05-26,9965.92,9982.62,9796.67,9963.75,229417814
2016-05-27,10052.2,10068.68,9975.96,10014.31,185254090
2016-05-30,10331.65,10441.11,10191.88,10286.82,148200288
2016-05-31,10125.65,10139.71,10089.98,10097.54,227283407
2016-06-01,10265.47,10295.54,10176.54,10251.0,67130275
2016-06-02,10338.84,10398.4,10380.94,10382.39,194503638
2016-06-03,10241.9,10396.1,10245.92,10285.87,202352325
2016-06-06,10282.26,10387.45,10245.22,10317.16,194644285
2016-06-07,10293.6,10342.05,10140.59,10262.73,188124759
2016-06-08,10294.68,10294.37,10245.42,10291.67,116996197
2016-06-09,10530.68,10526.35,10406.25,10494.21,180069609
2016-06-10,10622.06,10589.48,10548.72,10579.62,296667333
2016-06-13,10621.77,10694.4,10582.41,10652.71,79428233
2016-06-14,10601.52,10637.51,10526.12,10600.16,285321860
2016-06-15,10408.22,10415.01,10367.84,10408.76,227195035
2016-06-16,10372.78,10477.22,10274.52,10386.4,167714234
2016-06-17,10527.95,10632.43,10418.87,10550.52,257283080
2016-06-20,10403.46,10388.64,10259.38,10354.4,104106022
2016-06-21,10224.66,10227.0,10202.11,10222.53,290828144
2016-06-22,10244.22,10297.55,10208.37,10243.68,208627322
2016-06-23,10089.71,10147.66,10065.77,10122.21,68611435
2016-06-24,10053.5,10111.51,10003.57,10026.42,127412443
2016-06-27,9937.69,10049.61,9886.73,9977.8,245059517
2016-06-28,9830.13,9892.2,9776.82,9812.27,165013464
2016-06-29,9715.91,9781.45,9672.41,9697.2,58819050
2016-06-30,9772.03,9843.09,9747.87,9788.18,82852005
2016-07-01,9645.1,9708.09,9605.12,9632.86,52488026
2016-07-04,9452.39,9564.49,9414.24,9445.38,120929047
2016-07-05,9373.69,9404.77,9270.43,9375.17,225676095
2016-07-06,9467.02,9493.98,9309.22,9466.53,59883256
2016-07-07,9449.9,9535.44,9387.31,9447.57,122514026
2016-07-08,9401.79,9410.46,9281.21,9396.9,265488170
2016-07-11,9408.9,9507.72,9314.2,9406.64,102270189
2016-07-12,9165.74,9277.05,9159.47,9206.39,211595535
2016-07-13,9262.72,9356.0,9178.08,9268.36,81731265
2016-07-14,9327.56,9357.78,9265.85,9317.68,167128001
2016-07-15,9277.78,9287.74,9247.15,9274.17,192970052
2016-07-18,9432.78,9484.54,9321.81,9396.93,155096237
2016-07-19,9291.79,9377.85,9175.89,9268.8,115076372
2016-07-20,9373.18,9505.65,9391.82,9405.93,70821563
2016-07-21,9422.46,9530.28,9337.92,9428.74,168851721
2016-07-22,9381.62,9482.38,9313.56,9393.32,184236649
2016-07-25,9395.28,9462.96,9386.75,9395.44,75082257
2016-07-26,9387.11,9439.32,9314.69,9387.22,196152025
2016-07-27,9560.53,9563.33,9504.66,9537.2,81226579
2016-07-28,9419.86,9509.38,9300.97,9413.18,118434600
2016-07-29,9373.54,9395.6,9316.54,9327.63,161227811
2016-08-01,9463.82,9460.3,9444.86,9454.71,128494320
2016-08-02,9357.31,9419.25,9236.93,9388.5,190013908
2016-08-03,9482.4,9593.16,9409.89,9500.15,92664237
2016-08-04,9733.83,9902.84,9617.84,9710.38,152910069
2016-08-05,9603.54,9746.25,9583.14,9665.95,59012960
2016-08-08,9701.41,9840.76,9687.26,9753.92,202769702
2016-08-09,9618.16,9648.75,9518.36,9617.75,182287070
2016-08-10,9751.22,9727.43,9692.46,9714.27,182403971
2016-08-11,9794.28,9794.44,9697.91,9743.34,209114664
2016-08-12,9797.74,9947.91,9720.38,9806.25,55666562
2016-08-15,9772.74,9834.6,9643.26,9731.45,133923940
2016-08-16,9537.2,9608.61,9450.14,9534.45,111217204
2016-08-17,9540.86,9748.85,9596.25,9599.66,85865207
2016-08-18,9357.47,9534.42,9304.16,9357.78,108646889
2016-08-19,9301.79,9494.14,9310.6,9324.88,200548575
2016-08-22,9475.28,9454.83,9369.44,9440.6,76833187
2016-08-23,9466.99,9564.19,9390.37,9467.96,110177584
2016-08-24,9658.24,9782.67,9674.5,9707.87,200944564
2016-08-25,9779.72,9847.24,9813.92,9838.74,112984496
2016-08-26,9761.85,9771.49,9660.45,9762.67,102480722
2016-08-29,9676.09,9840.6,9693.69,9770.68,194419685
2016-08-30,9749.25,9795.63,9708.28,9769.5,186602368
2016-08-31,9590.1,9672.14,9521.06,9581.25,199808089
2016-09-01,9432.86,9497.52,9385.81,9472.91,239381549
2016-09-02,9448.12,9460.48,9333.05,9410.7,221081533
2016-09-05,9220.44,9214.18,9153.09,9176.72,178999628
2016-09-06,9149.23,9205.84,9129.16,9186.59,281531362
2016-09-07,9151.24,9230.58,9111.49,9162.17,268813430
2016-09-08,9011.06,9001.33,8932.96,8975.35,218487489
2016-09-09,9025.43,9038.37,8971.35,9025.47,242414357
2016-09-12,9060.76,9357.64,9091.6,9111.58,147321638
2016-09-13,9136.79,9174.92,9016.16,9142.03,284035419
2016-09-14,9078.04,9164.79,9037.53,9109.12,166031787
2016-09-15,9222.32,9210.3,9150.01,9181.62,287977857
2016-09-16,9287.51,9299.61,9163.65,9265.06,179714890
2016-09-19,9293.76,9382.97,9238.36,9305.44,163737967
2016-09-20,9218.89,9287.61,9093.96,9213.65,258199482
2016-09-21,9201.82,9290.81,9127.85,9250.22,211533156
2016-09-22,9366.74,9457.11,9354.88,9395.07,51355225
2016-09-23,9387.12,9457.99,9315.09,9329.16,268520731
2016-09-26,9585.64,9595.89,9552.06,9583.59,222869849
2016-09-27,9560.3,9546.21,9473.7,9524.87,146168400
2016-09-28,9542.14,9554.69,9392.85,9533.3,136085826
2016-09-29,9507.09,9503.98,9456.25,9457.37,122055053
2016-09-30,9412.66,9514.8,9390.94,9488.53,74122895
2016-10-03,9279.95,9350.07,9284.41,9286.94,101525360
2016-10-04,9288.38,9368.88,9071.48,9227.67,81514363
2016-10-05,9140.73,9235.38,9068.8,9105.9,185895602
2016-10-06,9174.17,9161.11,9111.57,9125.79,132751843
2016-10-07,9245.0,9248.38,9178.19,9245.25,188861083
2016-10-10,9305.2,9392.89,9304.33,9325.24,150905524
2016-10-11,9017.83,9160.2,9033.84,9055.03,296968627
2016-10-12,9254.66,9344.87,9268.5,9295.44,83725043
2016-10-13,9364.67,9343.58,9317.22,9334.53,92131864
2016-10-14,9267.05,9349.09,9177.04,9248.06,70059658
2016-10-17,9268.33,9274.25,9208.05,9270.8,122542692
2016-10-18,9314.73,9329.3,9166.32,9295.83,261072618
2016-10-19,9227.7,9265.95,9150.8,9222.45,207290284
2016-10-20,9285.48,9285.9,9146.0,9249.88,192460756
2016-10-21,9218.72,9306.95,9113.0,9183.73,284536193
2016-10-24,9102.44,9214.21,9115.54,9141.41,291994421
2016-10-25,9076.95,9072.94,8977.67,9067.03,263941153
2016-10-26,8849.61,8957.22,8867.79,8909.08,189408553
2016-10-27,8934.47,8970.97,8863.37,8929.71,276921932
2016-10-28,9021.85,9036.57,8968.55,9000.09,115894212
2016-10-31,9015.35,9143.6,9010.73,9062.98,143684362
2016-11-01,9146.18,9242.4,8993.97,9161.45,270998428
2016-11-02,9203.69,9212.7,9106.11,9203.34,200407278
2016-11-03,9154.69,9193.1,9051.57,9146.13,108804827
2016-11-04,9237.5,9276.15,9231.26,9247.8,169253211
2016-11-07,9052.66,9162.48,8959.81,9095.31,88478852
2016-11-08,8995.03,9016.37,8946.67,8996.97,116594323
2016-11-09,8833.8,8898.0,8826.88,8892.57,207857380
2016-11-10,9010.3,9138.58,9006.72,9018.7,233934246
2016-11-11,9114.69,9193.65,9103.73,9130.81,158060105
2016-11-14,9186.48,9394.9,9178.26,9191.41,214886431
2016-11-15,9299.97,9523.26,9315.64,9320.82,259253020
2016-11-16,9166.91,9333.34,9122.21,9222.53,166875201
2016-11-17,9253.95,9286.89,9236.06,9267.53,67210238
2016-11-18,9291.81,9258.04,9223.44,9257.34,270045824
2016-11-21,9408.33,9383.79,9273.84,9361.1,80721235
2016-11-22,9443.22,9396.05,9322.88,9351.97,155594998
2016-11-23,9374.16,9325.5,9217.16,9311.16,297132544
2016-11-24,9334.39,9390.1,9288.73,9379.29,77923854
2016-11-25,9472.42,9495.07,9477.61,9487.92,141145390
2016-11-28,9411.98,9426.51,9402.35,9412.84,95063581
2016-11-29,9406.86,9508.97,9362.4,9410.08,239012101
2016-11-30,9292.44,9292.79,9244.01,9289.85,173807845
2016-12-01,9093.05,9018.09,8945.31,9006.32,283687424
2016-12-02,8994.29,9042.7,8962.24,9033.39,259631686
2016-12-05,9081.3,9123.02,9050.19,9107.3,251350205
2016-12-06,9201.88,9224.98,9083.77,9141.77,233632831
2016-12-07,8902.22,8949.46,8883.58,8924.21,259505156
2016-12-08,8903.07,8905.25,8879.73,8889.08,236040885
2016-12-09,8683.99,8737.95,8636.07,8648.2,177801136
2016-12-12,8820.06,8808.51,8717.69,8802.92,82403462
2016-12-13,8694.09,8702.34,8661.46,8687.43,269362147
