Date,Price,Gold_Return
2024-12-05,325025.75,0.0022264624177892323
2024-12-06,326443.44,0.00436177748993738
2024-12-09,323860.95,-0.007910987581799755
2024-12-10,326153.89,0.007080013814570796
2024-12-11,326315.99,0.0004970046501666658
2024-12-12,323013.9,-0.010119301846041817
2024-12-13,329902.95,0.02132741036840824
2024-12-16,329543.15,-0.0010906237728398605
2024-12-17,332083.25,0.007707943557619057
2024-12-18,329643.12,-0.007347946636874991
2024-12-19,334861.36,0.01582996787556179
2024-12-20,337014.32,0.006429407083576422
2024-12-23,333502.49,-0.010420417743673416
2024-12-24,331588.31,-0.005739627311328266
2024-12-25,327182.02,-0.013288435892085504
2024-12-26,325818.52,-0.004167405042612038
2024-12-27,332406.21,0.02021889363440721
2024-12-30,325453.73,-0.020915614061482346
2024-12-31,319310.66,-0.018875402042557665
2025-01-01,316852.78,-0.007697456765145105
2025-01-02,315916.6,-0.0029546213859952264
2025-01-03,316137.9,0.0007005013348462263
2025-01-06,312675.82,-0.010951170359517204
2025-01-07,314635.07,0.006266074556068979
2025-01-08,314583.87,-0.00016272820445606406
2025-01-09,310700.63,-0.012344053113721332
2025-01-10,312025.01,0.00426255975084433
2025-01-13,312666.87,0.002057078693787906
2025-01-14,312532.24,-0.000430586073925876
2025-01-15,308281.45,-0.01360112479915665
2025-01-16,308592.34,0.001008461585995546
2025-01-17,306032.37,-0.00829563689105195
2025-01-20,302526.11,-0.011457154025896088
2025-01-21,302289.16,-0.0007832381806648359
2025-01-22,301387.25,-0.0029836002058425404
2025-01-23,304018.54,0.008730594940562275
2025-01-24,303684.42,-0.0010990119221018224
2025-01-27,311971.14,0.027287274072209655
2025-01-28,319501.0,0.02413639928360034
2025-01-29,317066.19,-0.007620664724054094
2025-01-30,314046.25,-0.009524635849694318
2025-01-31,316014.54,0.006267516329202971
2025-02-03,315034.93,-0.0030998890114359856
2025-02-04,316859.72,0.005792341820635594
2025-02-05,312842.04,-0.012679680459226517
2025-02-06,314875.07,0.006498583118816237
2025-02-07,316625.17,0.005558077367001424
2025-02-10,316256.52,-0.001164310468431684
2025-02-11,317951.41,0.005359225479367069
2025-02-12,315172.71,-0.008739385681604483
2025-02-13,314355.35,-0.002593371742115713
2025-02-14,312358.03,-0.006353701312861171
2025-02-17,314780.93,0.007756803947060353
2025-02-18,311623.21,-0.010031484435858218
2025-02-19,307817.88,-0.012211317635807739
2025-02-20,306313.08,-0.004888604911449601
2025-02-21,311141.36,0.01576256554241806
2025-02-24,309664.72,-0.004745881421872045
2025-02-25,308889.54,-0.00250328807233835
2025-02-26,306397.59,-0.008067447023294982
2025-02-27,308877.31,0.008093144596861723
2025-02-28,307424.47,-0.0047036151668118364
2025-03-03,304984.42,-0.007937071502473358
2025-03-04,306286.74,0.00427011976546221
2025-03-05,305410.81,-0.0028598365048385643
2025-03-06,303132.73,-0.0074590680009002375
2025-03-07,303859.78,0.0023984543008603865
2025-03-10,305449.92,0.005233137468867888
2025-03-11,307749.92,0.007529875928597329
2025-03-12,308124.84,0.0012182618926432909
2025-03-13,310661.08,0.008231209142372187
2025-03-14,309003.3,-0.0053362976784862015
2025-03-17,310202.91,0.0038821915494104964
2025-03-18,306915.99,-0.010596032126197641
2025-03-19,302545.01,-0.014241617062701661
2025-03-20,301443.98,-0.003639227102109621
2025-03-21,302815.5,0.004549833770108869
2025-03-24,303109.37,0.0009704589097982996
2025-03-25,301597.26,-0.004988661353490964
2025-03-26,296757.4,-0.01604742695606709
2025-03-27,295082.74,-0.005643195418210456
2025-03-28,298316.32,0.010958214634986918
2025-03-31,300625.35,0.007740206771121194
2025-04-01,300664.99,0.00013185847434371567
2025-04-02,301283.69,0.0020577720073096106
2025-04-03,299682.07,-0.005315986404707096
2025-04-04,301203.87,0.0050780482128944815
2025-04-07,302300.36,0.0036403582729531703
2025-04-08,298434.76,-0.012787282158711166
2025-04-09,296453.58,-0.006638569850241249
2025-04-10,301281.16,0.016284438190963924
2025-04-11,302104.4,0.0027324642536561417
2025-04-14,305075.31,0.009834050745371359
2025-04-15,306049.61,0.0031936376627790253
2025-04-16,303505.53,-0.008312639248257647
2025-04-17,305330.05,0.006011488489188199
2025-04-18,307083.56,0.005742998437264779
2025-04-21,310020.3,0.009563325369811304
2025-04-22,312496.21,0.007986283478856215
2025-04-23,309839.86,-0.00850042309313137
2025-04-24,311550.21,0.0055201096463186605
2025-04-25,315877.17,0.013888483657257034
2025-04-28,311798.4,-0.012912519128875144
2025-04-29,312224.23,0.0013657222102485544
2025-04-30,312446.28,0.0007111875974521453
2025-05-01,309701.04,-0.008786278396401559
2025-05-02,308513.9,-0.003833180540820824
2025-05-05,309874.49,0.004410141650019517
2025-05-06,315262.66,0.01738823353932739
2025-05-07,315053.82,-0.0006624317640406829
2025-05-08,315412.16,0.0011373929698741403
2025-05-09,314127.48,-0.004073019886107088
2025-05-12,308491.21,-0.0179426199834537
2025-05-13,308113.19,-0.0012253833747808418
2025-05-14,305874.22,-0.007266712600002667
2025-05-15,308710.33,0.009272144608983623
2025-05-16,304334.31,-0.014175165437450787
2025-05-19,301534.48,-0.009199849993909659
2025-05-20,303150.41,0.005359022291580029
2025-05-21,302710.59,-0.0014508309587968338
2025-05-22,303517.06,0.0026641618319331872
2025-05-23,305305.57,0.0058926176999738455
2025-05-26,303513.16,-0.005870872254312376
2025-05-27,304600.18,0.0035814592026257586
2025-05-28,304140.21,-0.0015100778994942
2025-05-29,302538.8,-0.0052653675750405915
2025-05-30,302106.93,-0.0014274863257208725
2025-06-02,305512.28,0.011272002267541659
2025-06-03,301983.74,-0.011549584848111638
2025-06-04,311169.73,0.03041882321213718
2025-06-05,315260.87,0.013147615611582841
2025-06-06,313739.64,-0.004825305468452168
2025-06-09,313412.05,-0.001044146031403681
2025-06-10,312568.92,-0.0026901645932247975
2025-06-11,313240.58,0.0021488380866532264
2025-06-12,313723.44,0.0015414988696547116
2025-06-13,317534.94,0.012149235645255052
2025-06-16,321962.23,0.01394268611825833
2025-06-17,325232.96,0.010158738184910865
2025-06-18,324851.98,-0.0011714064896745091
2025-06-19,325454.51,0.0018547832154203192
2025-06-20,323612.79,-0.005658916817591564
2025-06-23,321976.73,-0.005055609823085172
2025-06-24,326329.23,0.013518057655905746
2025-06-25,328158.28,0.005604922366286402
2025-06-26,325595.33,-0.007810103100247878
2025-06-27,328876.0,0.01007591232957794
2025-06-30,329512.66,0.0019358664055753039
2025-07-01,333644.04,0.012537849076876162
2025-07-02,332184.98,-0.004373103742539519
2025-07-03,330867.37,-0.003966494812619126
2025-07-04,332162.94,0.003915677753294267
2025-07-07,333583.72,0.004277358575884405
2025-07-08,332998.49,-0.0017543721857888883
2025-07-09,327985.31,-0.015054662860483181
2025-07-10,330642.77,0.008102375072834844
2025-07-11,329373.63,-0.0038384023942215073
2025-07-14,337344.95,0.024201451706987065
2025-07-15,333907.9,-0.010188532539170958
2025-07-16,335483.76,0.004719445092494112
2025-07-17,335143.31,-0.0010148032202811352
2025-07-18,337251.62,0.006290771550832908
2025-07-21,335958.8,-0.003833398932227561
2025-07-22,339060.34,0.009231905817022934
2025-07-23,340045.35,0.002905117124580192
2025-07-24,336365.85,-0.010820615544367862
2025-07-25,333985.03,-0.0070780669321809375
2025-07-28,331914.65,-0.006199020357289697
2025-07-29,333352.77,0.004332800616061894
2025-07-30,334713.73,0.004082641941148379
2025-07-31,336723.34,0.0060039664342423915
2025-08-01,334541.31,-0.0064801863749629485
2025-08-04,333571.32,-0.002899462550678744
2025-08-05,332984.95,-0.001757854961871419
2025-08-06,332219.9,-0.0022975512857262848
2025-08-07,333036.05,0.002456655967929544
2025-08-08,336905.52,0.011618772201988481
2025-08-11,338114.55,0.003588632207628839
2025-08-12,342898.98,0.014150322723467612
2025-08-13,343815.81,0.002673761234285532
2025-08-14,339845.11,-0.011548916264205622
2025-08-15,342131.56,0.006727917903541547
2025-08-18,340791.24,-0.003917557327947185
2025-08-19,336137.12,-0.013656806436691205
2025-08-20,339206.54,0.009131452069322199
2025-08-21,339246.85,0.00011883615215668719
2025-08-22,333985.55,-0.01550876596201256
2025-08-25,330441.78,-0.01061054886955426
2025-08-26,331797.67,0.004103264423766184
2025-08-27,329139.25,-0.008012171996265027
2025-08-28,331318.1,0.006619842513464924
2025-08-29,333730.82,0.007282185911364536
2025-09-01,333333.56,-0.0011903605426673014
2025-09-02,334864.16,0.004591796877578158
2025-09-03,335117.61,0.0007568740709666955
2025-09-04,335898.46,0.002330077491302429
2025-09-05,343534.11,0.02273201847963202
2025-09-08,342171.28,-0.003967087867926544
2025-09-09,343956.15,0.005216305705142643
2025-09-10,347097.47,0.009132908366371595
2025-09-11,351914.6,0.013878320691879553
2025-09-12,352889.46,0.002770160715128256
2025-09-15,355798.26,0.008242807818629627
2025-09-16,358148.38,0.006605203746639976
2025-09-17,357722.4,-0.0011893953003500046
2025-09-18,358776.24,0.0029459715131061603
2025-09-19,359350.48,0.0016005519206065966
2025-09-22,358968.46,-0.0010630847077203187
2025-09-23,359386.18,0.001163667693813375
2025-09-24,352317.34,-0.019669203751796926
2025-09-25,357344.61,0.014269152917650851
2025-09-26,357197.57,-0.0004114795519092329
2025-09-29,356291.91,-0.0025354595777346
2025-09-30,358115.79,0.005119060940788733
2025-10-01,356494.83,-0.004526357243281431
2025-10-02,358995.69,0.007015136797355437
2025-10-03,357177.62,-0.005064322638525298
2025-10-06,361113.42,0.011019167438318211
2025-10-07,365043.68,0.010883727334198845
2025-10-08,365257.8,0.0005865599426349011
2025-10-09,364878.41,-0.0010386910286378503
2025-10-10,362623.01,-0.0061812371962484125
2025-10-13,360434.67,-0.00603475217968108
2025-10-14,361126.38,0.001919099513928657
2025-10-15,354928.41,-0.017162883531244733
2025-10-16,357111.21,0.006149972609969634
2025-10-17,360742.77,0.010169269119275182
2025-10-20,361403.74,0.0018322473933434225
2025-10-21,362444.54,0.0028798816525805737
2025-10-22,361804.07,-0.0017670841447907648
2025-10-23,356233.62,-0.015396316575432722
2025-10-24,359921.15,0.010351437351701964
2025-10-27,357414.64,-0.006964053098852396
2025-10-28,353642.91,-0.010552813393430172
2025-10-29,356180.41,0.007175317045094998
2025-10-30,354238.56,-0.0054518719881309075
2025-10-31,352866.57,-0.003873067912200212
2025-11-03,353009.6,0.000405337348902135
2025-11-04,352958.12,-0.00014583172808890765
2025-11-05,353535.38,0.001635491485505458
2025-11-06,356035.81,0.0070726443277049356
2025-11-07,358144.63,0.005923055885867168
2025-11-10,355749.07,-0.006688806139575454
2025-11-11,353163.97,-0.007266638813701043
2025-11-12,350449.81,-0.007685268686950075
2025-11-13,344730.09,-0.016321081754902322
2025-11-14,343317.11,-0.0040988008908652285
2025-11-17,339576.52,-0.010895437165948318
2025-11-18,340081.47,0.001486999160012381
2025-11-19,339075.9,-0.0029568503100152466
2025-11-20,342503.75,0.01010938848794618
2025-11-21,341910.98,-0.0017306963792367291
2025-11-24,342250.09,0.0009918078676502962
2025-11-25,341357.56,-0.0026078298474663253
2025-11-26,336788.48,-0.013385026539327272
2025-11-27,334314.84,-0.007344788040255845
2025-11-28,331521.62,-0.00835505836354744
2025-12-01,331014.06,-0.0015310012058942224
2025-12-02,330383.1,-0.001906142597084881
2025-12-03,333097.84,0.008216945721497337
2025-12-04,331200.98,-0.00569460312321457
2025-12-05,328908.49,-0.0069217488426513984
2025-12-08,329832.61,0.002809656874469768
2025-12-09,325529.3,-0.01304695130054001
2025-12-10,331293.04,0.017705748760556972
2025-12-11,336008.61,0.014233833587327993
2025-12-12,339042.94,0.009030512640732624
2025-12-15,335745.02,-0.009727145476027266
2025-12-16,337241.29,0.004456566474165369
2025-12-17,337537.99,0.0008797855090638684
2025-12-18,333116.79,-0.013098377459675015
2025-12-19,335217.49,0.0063061966945587855
2025-12-22,333370.45,-0.005509975031434022
2025-12-23,331169.3,-0.0066027147877084635
2025-12-24,330684.94,-0.001462575184354331
2025-12-25,333318.7,0.007964559861722176
2025-12-26,334409.3,0.003271943638325725
2025-12-29,337662.89,0.009729364584059264
2025-12-30,331544.49,-0.018119847283188384
2025-12-31,330230.31,-0.003963811915559168
